time(s);keff(-);power(W);flux0(m-2s-1);TFuel_Max;Avg;Min;TCladding_Max;Avg;Min;TCoolant_Max;Avg;Min(K);
0.3271102027;1;0;0;0;0;0;0;0;0;598.14;592.43;587.8;
0.3367830925;1;0;0;0;0;0;0;0;0;598.36;592.53;587.8;
0.3464463094;1;0;0;0;0;0;0;0;0;598.58;592.62;587.8;
0.3560998631;1;0;0;0;0;0;0;0;0;598.8;592.7;587.8;
0.3657437632;1;0;0;0;0;0;0;0;0;599.01;592.78;587.8;
0.3753780195;1;0;0;0;0;0;0;0;0;599.2;592.86;587.8;
0.3850026414;1;0;0;0;0;0;0;0;0;599.38;592.94;587.8;
0.3946176388;1;0;0;0;0;0;0;0;0;599.57;593.01;587.8;
0.4042230212;1;0;0;0;0;0;0;0;0;599.75;593.08;587.8;
0.4138284035;1;0;0;0;0;0;0;0;0;599.92;593.14;587.8;
0.4234241709;1;0;0;0;0;0;0;0;0;600.09;593.2;587.8;
